key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
1_bj,RachelSuzanne,5/29/2020,5,Great new flavor!,0,0,I love it. Please keep it around! I've tried both the vegan variety and the regular. Both delicious. That salty pretzel swirl. Wow. I also love the peanut butter base.,Positive,"Love,Vegan,Regular,Salty pretzel swirl,Peanut butter"
1_bj,Jmoo,8/23/2020,5,My Favorite... made me an ice cream person,0,0,I’m not one to choose ice cream over other sweets but this has changed that. By far the best flavor. I’ve bought a pint every week for the last 4 weeks. Delicious!,Positive,"Ice cream,Sweets,Best flavor,Delicious"
1_bj,Talll,9/5/2020,5,It’s my new favourite flavour.,0,0,I absolutely love the taste the combination between sweet and salty is perfect it’s sooooo good I literally finished the whole ice cream by myself in one day,Positive,1. Taste2. Sweet and Salty3. Good4. Finished5. Ice Cream6. One Day
1_bj,Ellie2647,5/27/2020,5,Baddiebx,0,0,My girl on TikTok names baddiebx recommended this flavour to me and my friends so we all brought it and it’s amazing I’m so greatful she told me about it,Positive," TikTok, Baddiebx , Flavour, Friends , Recommended, Amazing , Greatful"
1_bj,KWeez,6/25/2020,5,What Dreams Are Made Of,0,0,My husband picked this up for me to make up for eating all of the Glampfire Trail Mix. And I'm so glad he did! Favorite flavor to date! Thank you! :),Positive,"husband, Glampfire Trail Mix, favorite flavor"
1_bj,cg27,8/1/2020,5,DELICIOUS!,0,0,"Delicious combination peanut butter, gooey brownie, and salty pretzel. Love the texture and balance of flavors, please make this a permanent flavor!",Positive,"peanut butter, gooey brownie, salty pretzel, texture, balance, flavors, permanent flavor"
1_bj,eeeeeejay,7/20/2020,5,Please never stop making this flavor!,0,0,This is my favorite ice cream. We've been buying this regularly. The mix of salty and sweet is perfect. Please always make this flavor!,Positive,"ice cream, salty, sweet, favorite, mix, flavor"
1_bj,Jd24,8/2/2020,5,New favorite!,0,0,"I'm in loooove, the peanut butter ice cream isn't too sweet like many others are, and the salty pretzel swirl is *chef's kiss* perfect.",Positive," Peanut Butter , Ice Cream , Sweet , Salty , Pretzel , Swirl , Chef's Kiss , Perfect"
1_bj,IceCreamGuy23,6/23/2020,5,OH YEAH!,0,0,Bought this because I'm trying to try all the Ben and Jerry's flavors and was really happy with how great it is! Would buy again!,Positive,"Ben and Jerry's, try, flavors, great, buy, again"
1_bj,Lauren B,8/29/2020,2,So much salt,0,0,Some bites are magical and some are HORRIBLE. I ended up tossing this day 2 because it was way too salty. Super disappointed.,Negative,"Bites,Magical,Horrible, Day 2,Too Salty,Super Disappointed"
1_bj,Baroness,7/24/2020,5,Best ice cream ever,0,0,Not usually an ice cream person but this flavour is absolutely amazing and I can’t get enough of it!Very bad for my diet!,Positive,"Ice Cream, Amazing, Diet, Not Usually, Can't Get Enough"
1_bj,lizagna,6/6/2020,5,MY NEW FAVORITE,0,0,"I was skeptical at first but this is my new favorite ice cream! Found it in Durham, NC - haven't yet found it home in AL.",Positive,"Ice cream ,Durham, NC ,Alabama"
1_bj,Smully,7/28/2020,5,Favorite!,0,0,I think this is my favorite! My bus and and I hide them in the freezer from each other because we don’t want to share.,Positive,"favorite,bus,freezer,share"
1_bj,Rachael86,6/2/2020,5,Amazing!,0,0,"This Ice Cream is the best! It is salty, it is sweet! The taste is heavenly please do not stop making this flavour!",Positive,"Ice Cream, salty, sweet, heavenly, flavour"
1_bj,AllisoninSF,6/13/2020,5,My favorite flavor,0,0,The salty pretzel swirl sets this flavor apart. It's dangerous for me to keep this in my house--I just can't stop.,Positive,•salty•pretzel•swirl•flavor•dangerous•stop
1_bj,CarlySyz,6/10/2020,5,PB ice cream- what could be wrong?,0,0,"If you love peanut butter, you’ll love this. There is more fudge than pretzel- or at least there was in mine.",Positive,1. Peanut Butter 2. Fudge 3. Pretzel
1_bj,jaymz21,8/3/2020,5,the BEST,0,0,"Absolutely perfect combination!!! Creamy, peanut buttery, and slightly salty from the pretzels. Perfection",Positive,1. Creamy2. Peanut Buttery3. Salty4. Pretzels 5. Perfection
1_bj,Melyy28,6/11/2020,4,Great Flavors except the brownie,0,0,I like the peanut butter ice cream and the salty pretzel (my wife didn’t) but I’m not a fan of the brownie,Positive," Peanut butter ice cream, Salty pretzel, Brownie"
1_bj,JennEd,9/2/2020,5,Fantastic!,0,0,"My favorite Ben & Jerry’s flavor and one of my favorite ice creams ever. Salty pretzels, chewy brownies.",Positive," Ben & Jerry's, Salty Pretzels, Chewy Brownies, Ice Cream"
1_bj,dorie,4/22/2020,5,Amazing,0,0,This is by far my favorite! I keep my freezer stocked when I can find them!! This flavor is a keeper!,Positive,"keywords: favorite, freezer, stocked, flavor, keeper"
1_bj,Teach,8/5/2020,5,Best DoorDash purchase!,0,0,"Soooo delicious! Spoonfuls of happy in this paininthebackside pandemic! Well done, Ben & Jerry's!",Positive,"keywords: delicious, happy, pandemic, Ben & Jerry's"
1_bj,Sgouveia,6/2/2020,5,Best ever,0,0,"I loved the amazing combination of flavors from this ice cream!
I found my favorite Ice Cream!",Positive,"Ice cream, favorite, flavors, amazing, combination"
1_bj,joklein,6/6/2020,5,Best ice cream ever,0,0,This ice cream is literally my favorite thing in the whole world. It's perfect in every way,Positive,"Ice cream,Favorite,Perfect ,World"
1_bj,Samir07,9/14/2020,5,Best Ice Cream Ever,0,0,I LOVE this flavor. I bought one pint and have since bought 25 pints in (2 or 3 months).,Positive,"Love,Flavor,Pint,2-3 Months"
1_bj,angiemarie12345,6/20/2020,5,Amazing taste!!!,0,0,Bought this yesterday and ate it outside on the porch. Best ice cream i’ve had in a while!,Positive,"Bought, ate, porch, ice cream, best"
1_bj,Smjones816,8/24/2020,3,More fudge brownie,0,0,"I bought this a few weeks ago, it needs more fudge brownie. Will go back to phish food.",Neutral,"review, buy, weeks, fudge brownie, phish food"
1_bj,Melanie122,8/8/2020,5,Best ice cream flavor I’ve ever had,0,0,"I eat ice cream nightly, this one beats every other flavor. Please never stop making it",Positive," Ice cream , Flavor, Making"
1_bj,Nikayla,6/1/2020,5,Please keep this forever. I love it,0,0,Oh my lord. Best I’ve cream I have ever had!!! I go out of my way to find this.,Positive,"review, lord, best, cream, go out of way"
1_bj,casey0525,5/19/2020,5,MORE THAN LOVED,0,0,"this is by far my favorite flavor, i'm going tomorrow to get about 4 more lol",Positive,1. favorite flavor2. tomorrow3. 4 more
1_bj,Gazz,5/10/2020,5,Nirvana,0,0,This is the best ice cream I've ever had. Please never stop production.,Positive," Ice cream , Best , Production"
1_bj,QuitaB,6/7/2020,5,And the Nominee for best ice cream flavor!,0,0,I am a Ben &Jerry's fanatic. Netflix and Chilled is soooooo bomb.,Positive,"Ben & Jerry's,Netflix,Chilled,bomb"
1_bj,The Rockin Fig,5/22/2020,5,Two Big Thumbs Up!,0,0,This flavor better not go away. I mean like EVER!!! So tasty!,Positive,"Answer: Flavor, ever, tasty"
1_bj,Emmaaaaaaaaa,8/19/2020,5,Dreamy,0,0,Bought this ice cream three times now and I’m obsessed. 10/10,Positive,"ice cream,bought,obsessed,10,10"
1_bj,Babyruth,6/28/2020,3,Great flavor,0,0,The brownie pieces are awful but everything else is great,Negative," Brownie pieces, Awful, Everything else, Great"
1_bj,kjkj,6/30/2020,5,The Best Flavor,0,0,This is by far the best B&J flavor ever. I devoured it.,Positive," B&J, Best flavor, Devoured"
1_bj,PireLuvsIceCream,8/1/2020,4,Its a nice flavour but..,0,0,I didnt saw any pieces of pretzel when i was eating It.,Negative,"review, saw, pieces, pretzel, eating"
1_bj,macalao,8/22/2020,5,Couldn't be more delicious!,0,0,Wait... Maybe with some white chocolate pieces????,Positive,"White Chocolate, Pieces, Wait"
2_bj,chelsealovesicecream,5/13/2020,5,BEST flavor EVER,22,8,"During quarantine I was living off of Half Baked...but when I went to the store all that was left was Chip Happens. Having been heartbroken by another brand's ""Milkshake and Fries"" I reluctantly bought Chip Happens. I am happy to report Ben & Jerry's NAILED this flavor. The lighter chocolate, chocolate chunks and the perfectly CRUNCHY salty potato chip swirl is EXACTLY what every sweet/salty craving is made of. I put on my quarantine mask and went back to the store and bought the 4 pints left. I need another freezer to stock this flavor. Hope it remains a regular flavor because it says ""limited botched edition"". Break quarantine and RUN to get Chip Happens!",Positive,"quarantine, Half Baked, Chip Happens, Ben & Jerry's, chocolate, chocolate chunks, salty, potato chip, swirl, sweet, craving, freezer, limited botched edition"
2_bj,horix,7/12/2020,5,"Please, never get rid of this potato chip flavor!",10,6,My favorite flavor used to be Late Night Snack because of the amazing innovation of the salty potato chip balls they used in combination with the sweet ice cream. The combo is heavenly. I've been waiting for years for Ben and Jerry's to bring back the potato chip ingredient and lo and behold yesterday at the store I found this flavor. It's even better than I remember late night snack being; the potato chip swirl provides a perfect salty and sweet combo in almost every bite. Please make this a permanent flavor; or at least release something else that uses this potato chip ingredient because I'll be SO sad if I have to wait years for it to appear again.,Positive,"Ben & Jerry's, Late Night Snack, Potato Chip, Salty, Sweet Ice Cream, Potato Chip Swirl, Permanent Flavor"
2_bj,Skelly,7/22/2020,5,Perfect Combo!,9,1,"Please keep this as a permanent flavor as I've introduced this to others and we all LOVE it! Just like as a kid putting chips in my peanut butter and jelly sandwiches, this ice cream is the best thing since then! Love the chocolate ice cream with the chips!! Would love if you kept it around!!! Was bummed when I saw it was a 'limited botch'
Thank you!!!",Positive,"keywords: permanent flavor, LOVE, peanut butter and jelly, chocolate ice cream, chips, limited batch"
2_bj,,7/26/2020,4,Love this flavor combo!,5,0,"I tried this for the first time a few days ago and the pint is already gone. This is a perfect flavor for someone that likes the sweet and salty combo (e.g. chocolate covered pretzels). The chip pieces add a nice twist to the chocolate, and the texture/consistency is not weird. There are some bites that I feel the chip chunks are a little too big,but overall it is great!",Positive,"sweet ,salty ,chocolate ,pretzels ,chip pieces ,texture,consistency ,chunks"
2_bj,chipalwayshappens,7/21/2020,5,Best B&J's flavor!,4,1,"I am a lover of all things sweet and salty, so when I saw this in my grocery freezer I just knew I had to try it. Ben & Jerry's did NOT disappoint with this flavor! I've searched for and bought this flavor countless times since I first found it a few months back, and I enjoy it a little more each time. The sweet & salty balance in this one is perfect. The only downside I can say is that the consistency of the potato chips are often in botches and not evenly distributed throughout, but that's nothing some scoop controlling can't fix. Please keep this one permanently!",Positive," Ben & Jerry's , Sweet & Salty , Grocery Freezer, Potato Chips, Consistency, Scoop Controlling"
2_bj,Sierrastdenis,7/19/2020,5,Amazing!,5,5,"I was so excited when I saw this flavor! I am usually picky with different ice cream flavors. Ben and Jerry’s used to have a flavor that was called The Kitchen Sink...I believe, which was vanilla ice cream with chunks of potato chips mixed in! It was my absolute favorite! I was so upset when it was discontinued! When I found this ice cream I was SO EXCITED! I’m hoping this will become a permanent flavor!",Positive," Ice Cream , Ben & Jerry's , The Kitchen Sink , Vanilla , Potato Chips , Discontinued , Permanent Flavor"
2_bj,Sydsscoops,7/19/2020,5,Should be a permanent flavor,31,7,"This achieved what Late Night Snack could not--it is a FANTASTIC flavor. The chip swirls have the perfect salt content and potato taste. They stay crispy, which is a great complement to the thin crunch of the chocolate chips and that smooth, almost milk chocolate ice cream. THIS SHOULD BE A PERMANENT FLAVOR. IT'S SO GOOD.",Positive," Late Night Snack, Flavor, Perfect Salt Content, Potato Taste, Crispy, Chocolate Chips, Milk Chocolate Ice Cream, Permanent Flavor, So Good"
2_bj,MJamz,5/1/2020,4,Chip Chip Hooray!,5,7,"Fresh off the taste test, I'd say this was a great addition to the flavor line-up! It's simple but different enough from the usual B&J's components (although those are great too!). I appreciate that the base is a bit of a lighter, milkier chocolate-- more like in Chocolate Shake It than Fudge Brownie. The potato chip swirl is fantastically crunchy and salty. I'd love a real mish-mosh with a split between chocolate and vanilla (or peanut butter), and BOTH the chip and pretzel swirl (like in Glampfire Trail Mix)... what botch heaven that would be.",Positive," Taste test , B&J's , Chocolate Shake It, Fudge Brownie, Potato Chip swirl, Chocolate, Vanilla, Peanut Butter, Pretzel Swirl, Glampfire Trail Mix, Botch Heaven"
